date,killer,time,map,kills,bloodpoints,salt,addon1,addon2,perk1,perk2,perk3,perk4,crossplay,platform,notes
2021-10-21,Legion,1144,Treatment Theater,4,31800,0,Stolen Sketch Book,Iridescent Button,BBQ,Spirit Fury,Enduring,Bamboozle,1,PC,
2021-10-21,Trickster,1223,Mother's Dwelling,1,29763,0,Caged Heart Shoes,Bloody Boa,BBQ,Nurse,Discordance,Pop,1,PC,
2021-10-21,Trickster,1333,Mother's Dwelling,4,24352,0,Edge of Revival Album,Cut Thru U Single,BBQ,Nurse,Discordance,Pop,1,PC,
2021-10-21,Trickster,1357,Rotten Fields,2,29763,0,Edge of Revival Album,Cut Thru U Single,BBQ,Nurse,Discordance,Pop,1,PC,
2021-10-21,Trickster,1445,Hawkins,4,31200,1,Edge of Revival Album,Cut Thru U Single,BBQ,Nurse,Discordance,Pop,1,PC,
2021-10-21,Trickster,1510,Wretched Shop,2,29333,0,Edge of Revival Album,Cut Thru U Single,BBQ,Nurse,Discordance,Pop,1,PC,
2021-10-21,Trickster,1555,Disturbed Ward,3,27191,0,Edge of Revival Album,Cut Thru U Single,BBQ,Nurse,Discordance,Pop,1,PC,
2021-10-22,Trickster,523,Hawkins,0,27785,0,Bloody Boa,Trick Blades,BBQ,Nurse,Discordance,Pop,1,PC,
2021-10-22,Plague,549,Haddonfield,4,25927,2,Potent Tincture,Emetic Potion,BBQ,Spirit Fury,Enduring,Pop,1,PC,complaint about BBQ
2021-10-22,Plague,615,Pale Rose,4,31900,0,Potent Tincture,Emetic Potion,Enduring,Spirit Fury,Pop,Tinkerer,1,PC,
2021-10-22,Plague,659,Torment Creek,1,19237,0,Potent Tincture,Emetic Potion,BBQ,Deadlock,Pop,Thanatophobia,1,PC,
2021-10-22,Trickster,717,Haddonfield,4,30270,0,Bloody Boa,Caged Heart Shoes,BBQ,Tinkerer,Ruin,Undying,1,PC,
2021-10-22,Plague,817,Badham Preschool,2,29244,1,Potent Tincture,Emetic Potion,Tinkerer,Ruin,Undying,Thanatophobia,1,PC,
2021-10-22,Plague,817,Rotten Fields,0,17479,0,Potent Tincture,Emetic Potion,Tinkerer,Ruin,Undying,Bamboozle,1,PC,
2021-10-22,Legion,907,Wretched Shop,3,30557,0,Mural Sketch,Etched Ruler,Surge,Spirit Fury,Enduring,Bamboozle,1,PC,
2021-10-22,Legion,945,Ormond,4,31900,0,Mural Sketch,Etched Ruler,BBQ,Spirit Fury,Enduring,Bamboozle,1,PC,
2021-10-22,Pig,1007,Rancid Abattoir,4,26197,0,Jigsaw's Annotated Plan,Jigsaw's Sketch,BBQ,Spirit Fury,Enduring,Bamboozle,1,PC,
2021-10-22,Pig,1032,Groaning Storehouse,4,31302,0,Jigsaw's Sketch,Jigsaw's Annotated Plan,STBFL,Spirit Fury,Enduring,Bamboozle,1,PC,
2021-10-22,Pig,1059,The Game,2,25324,1,Jigsaw's Sketch,Rule Set #2,STBFL,Spirit Fury,Enduring,Bamboozle,1,PC,
2021-10-22,Pig,1117,Torment Creek,0,19981,0,Jigsaw's Sketch,Rule Set #2,STBFL,Spirit Fury,Enduring,Bamboozle,1,PC,
2021-10-22,Pig,1224,Ormond,0,13647,0,Combat Straps,Workshop Grease,STBFL,Spirit Fury,Enduring,Bamboozle,1,PC,
2021-10-22,Pig,1240,Hawkins,1,18945,1,Crate of Gears,Jigsaw's Sketch,Brutal,Bamboozle,Spirit Fury,Enduring,1,PC,
2021-10-22,Plague,1349,Haddonfield,3,18857,0,Rubbing Oil,Infected Emetic,Thanatophobia,Undying,Ruin,Dying Light,1,PC,
2021-10-22,Plague,1404,Treatment Theater,3,6981,3,Rubbing Oil,Infected Emetic,Thanatophobia,Undying,Ruin,Dying Light,1,PC,
2021-10-22,Trickster,1600,Mother's Dwelling,4,31700,0,Edge of Revival Album,Cut Thru U Single,BBQ,Tinkerer,Pop,Ruin,1,PC,
2021-10-22,Trickster,1621,Rancid Abattoir,4,29750,0,Bloody Boa,Trick Blades,BBQ,Tinkerer,Pop,Ruin,1,PC,
2021-10-22,Trickster,1639,Pale Rose,4,26040,1,Bloody Boa,Trick Blades,BBQ,Tinkerer,Pop,Ruin,1,PC,
2021-10-23,Trickster,648,Sanctum of Wrath,3,29450,0,Bloody Boa,Trick Blades,BBQ,Tinkerer,Pop,Ruin,1,PC,
2021-10-23,Ghostface,720,Ormond,4,22939,2,Lasting Perfume,Cheap Cologne,Devour,Thrill,Undying,Haunted,1,PC,
2021-10-23,Ghostface,744,Rancid Abattoir,2,24642,0,Lasting Perfume,Cheap Cologne,Devour,Thrill,Undying,Haunted,1,PC,
2021-10-23,Spirit,1003,Family Residence,4,28885,0,Bloody Hair Brooch,Rusty Flute,BBQ,Pop,Surge,Sloppy,1,PC,
2021-10-23,Spirit,1027,Midwich,3,28058,0,Bloody Hair Brooch,Rusty Flute,BBQ,Pop,Surge,Sloppy,1,PC,
2021-10-23,Spirit,1108,Temple of Purgation,4,32000,2,Bloody Hair Brooch,Rusty Flute,BBQ,Pop,Surge,Sloppy,1,PC,
2021-10-23,Spirit,1208,Groaning Storehouse,4,30425,2,Bloody Hair Brooch,Rusty Flute,BBQ,Pop,Tinkerer,Ruin,1,PC,
2021-10-24,Trickster,834,Father Campbell's Chapel,4,28859,0,Cut Thru U Single,Edge of Revival Album,BBQ,Tinkerer,Pop,Ruin,1,PC,
2021-10-24,Trickster,951,Shelter Woods,4,29891,0,Cut Thru U Single,Edge of Revival Album,BBQ,Tinkerer,Pop,Ruin,1,PC,
2021-10-24,Trickster,1019,Suffocation Pit,4,28320,0,Cut Thru U Single,Edge of Revival Album,BBQ,Tinkerer,Pop,Ruin,1,PC,
2021-10-24,Trickster,1059,Azarov's Resting Place,2,30025,0,Cut Thru U Single,Edge of Revival Album,BBQ,Tinkerer,Pop,Ruin,1,PC,
2021-10-25,Trickster,833,Suffocation Pit,2,23703,0,Cut Thru U Single,Edge of Revival Album,BBQ,Tinkerer,Pop,Ruin,1,PC,
2021-10-25,Trickster,1205,Ormond,3,23962,0,Cut Thru U Single,Edge of Revival Album,BBQ,Tinkerer,Pop,Ruin,1,PC,
2021-10-25,Trickster,1314,Sanctum of Wrath,2,20708,0,Cut Thru U Single,Edge of Revival Album,BBQ,Tinkerer,Pop,Ruin,1,PC,
2021-10-25,Trickster,1340,Suffocation Pit,4,22354,0,Cut Thru U Single,Edge of Revival Album,BBQ,Tinkerer,Pop,Ruin,1,PC,
2021-10-25,Legion,1529,Gas Heaven,3,31900,0,Frank's Mix Tape,Stab Wounds Study,BBQ,Enduring,Spirit Fury,Bamboozle,1,PC,
2021-10-25,Legion,1605,Family Residence,4,31800,0,Stolen Sketch Book,The Legion Pin,BBQ,Enduring,Spirit Fury,Bamboozle,1,PC,
2021-10-25,Legion,1625,Ironworks of Misery,3,28939,1,Stolen Sketch Book,The Legion Pin,BBQ,Enduring,Spirit Fury,Bamboozle,1,PC,
2021-10-25,Trickster,1643,Azarov's Resting Place,4,24156,1,Cut Thru U Single,Edge of Revival Album,BBQ,Tinkerer,Pop,Ruin,1,PC,
2021-10-25,Trickster,1704,Ormond,0,24158,0,Cut Thru U Single,Edge of Revival Album,BBQ,Tinkerer,Pop,Ruin,1,PC,
2021-10-25,Trickster,1746,Groaning Storehouse,4,30321,0,Cut Thru U Single,Edge of Revival Album,BBQ,Tinkerer,Pop,Ruin,1,PC,
2021-10-25,Trickster,1910,The Game,2,29102,0,Cut Thru U Single,Edge of Revival Album,BBQ,Eruption,Oppression,Pop,1,PC,
2021-10-25,Trickster,2112,Haddonfield,2,17923,0,Cut Thru U Single,Edge of Revival Album,BBQ,Dying Light,Ruin,Undying,1,PC,
2021-10-26,Trickster,536,Torment Creek,4,28846,1,Cut Thru U Single,Edge of Revival Album,BBQ,Dying Light,Ruin,Undying,1,PC,
2021-10-26,Huntress,603,Ormond,0,26671,0,Leather Loop,Oak Haft,BBQ,Nurse,Whispers,Iron Maiden,1,PC,
2021-10-26,Trickster,625,Hawkins,0,26599,2,Cut Thru U Single,Edge of Revival Album,BBQ,Dying Light,Ruin,Undying,1,PC,
2021-10-26,Spirit,654,RCPS,2,29400,0,Rin's Broken Watch,Kaiun Talisman,BBQ,Pop,Surge,Ruin,1,PC,
2021-10-26,Nurse,725,Midwich,4,30906,0,Fragile Wheeze,Dark Cincture,BBQ,Surge,Ruin,Undying,1,PC,
2021-10-26,Nurse,814,Family Residence,4,29912,1,Fragile Wheeze,Dark Cincture,BBQ,Surge,Ruin,Undying,1,PC,
2021-10-26,Plague,1153,Wretched Shop,3,28684,0,Potent Tincture,Infected Emetic,Thanatophobia,Undying,Ruin,Dying Light,1,PC,
2021-10-26,Plague,1225,Haddonfield,,,2,Potent Tincture,Infected Emetic,BBQ,Thanatophobia,Pop,Tinkerer,1,PC,
2021-10-26,Trickster,1625,Coal Tower,2,29736,0,Cut Thru U Single,Edge of Revival Album,BBQ,Pop,Ruin,Tinkerer,1,PC,
2021-10-26,Plague,1646,Coal Tower,3,23398,1,Potent Tincture,Infected Emetic,BBQ,Thanatophobia,Pop,Bamboozle,1,PC,
2021-10-26,Plague,1704,Fractured Cowshed,0,25116,0,Potent Tincture,Infected Emetic,BBQ,Pop,Enduring,Spirit Fury,1,PC,
2021-10-26,Legion,1720,Haddonfield,0,13149,0,Stolen Sketch Book,The Legion Pin,Hysteria,Enduring,Spirit Fury,Bamboozle,1,PC,
2021-10-27,Plague,824,Dead Dawg Saloon,2,26175,0,Potent Tincture,Infected Emetic,BBQ,Bamboozle,Enduring,Brutal,1,PC,
2021-10-27,Pig,945,Azarov's Resting Place,0,28443,0,Jigsaw's Annotated Plan,Jigsaw's Sketch,Brutal,Pop,Eruption,Thrilling,1,PC,
2021-10-27,Ghostface,1025,Pale Rose,2,30518,0,Chewed Pen,Olsen's Address Book,Pop,Surge,Tinkerer,Bamboozle,1,PC,
2021-10-26,Trickster,1120,Wretched Shop,0,19808,0,Trick Pouch,Bloody Boa,BBQ,Nurse,Ruin,Pop,1,PC,
2021-10-27,Plague,1136,Shelter Woods,0,15343,0,Potent Tincture,Infected Emetic,BBQ,Pop,Dying Light,Thanatophobia,1,PC,
2021-10-27,Spirit,1208,Father Campbell's Chapel,2,31783,0,Rin's Broken Watch,Kaiun Talisman,BBQ,Pop,Surge,STBFL,1,PC,
2021-10-27,Spirit,1231,Torment Creek,0,14516,0,Rin's Broken Watch,Kaiun Talisman,BBQ,Pop,Surge,STBFL,1,PC,
2021-10-28,Trickster,39,Dead Dawg Saloon,3,27681,0,Trick Blades,Cut Thru U Single,BBQ,Pop,Tinkerer,Corrupt,1,PC,
2021-10-28,Trickster,55,Pale Rose,4,25435,0,Trick Blades,Cut Thru U Single,BBQ,Pop,Tinkerer,Corrupt,1,PC,
2021-10-28,Trickster,116,Gas Heaven,3,26267,0,Cut Thru U Single,Edge of Revival Album,BBQ,Pop,Tinkerer,Corrupt,1,PC,
2021-10-28,Trickster,135,Father Campbell's Chapel,3,25410,0,Cut Thru U Single,Trick Blades,BBQ,Pop,Tinkerer,Corrupt,1,PC,
2021-10-28,Trickster,809,Ormond,1,28967,1,Melodious Murder,Bloody Boa,BBQ,Pop,Tinkerer,Corrupt,1,PC,
2021-10-28,Pig,1052,Temple of Purgation,4,31500,0,Crate of Gears,Bag of Gears,BBQ,Pop,Enduring,Brutal,1,PC,
2021-10-28,Pig,1131,Azarov's Resting Place,3,27761,0,Crate of Gears,Bag of Gears,BBQ,Pop,Enduring,Brutal,1,PC,
2021-10-28,Trickster,1532,Badham Preschool,0,28100,0,Cut Thru U Single,Edge of Revival Album,BBQ,Pop,Monitor,Corrupt,1,PC,
2021-10-28,Trickster,1552,Ormond,4,28160,2,Trick Blades,Bloody Boa,BBQ,Pop,Monitor,Corrupt,1,PC,
2021-10-28,Trickster,1611,Rancid Abattoir,4,31500,2,Bloody Boa,Edge of Revival Album,BBQ,Pop,Whispers,Corrupt,1,PC,"hacker - ariaylor21, https://steamcommunity.com/profiles/76561198133615770/"
2021-10-28,Trickster,1700,Disturbed Ward,4,26169,0,Cut Thru U Single,Edge of Revival Album,BBQ,Pop,Whispers,Corrupt,1,PC,
2021-10-28,Trickster,2203,Groaning Storehouse,3,19301,2,Cut Thru U Single,Edge of Revival Album,BBQ,Pop,Tinkerer,Corrupt,1,PC,
2021-10-28,Trickster,2225,Hawkins,4,26079,0,Bloody Boa,Trick Blades,BBQ,Pop,Ruin,Corrupt,1,PC,
2021-10-28,Trickster,2240,RCPS,0,18695,0,Bloody Boa,Trick Blades,BBQ,Pop,Ruin,Corrupt,1,PC,
2021-10-28,Trickster,2302,Hawkins,4,32000,0,Bloody Boa,Trick Blades,BBQ,Pop,Ruin,Corrupt,1,PC,
2021-10-28,Trickster,2326,Haddonfield,4,31752,0,Bloody Boa,Edge of Revival Album,BBQ,Pop,Ruin,Corrupt,1,PC,
2021-10-29,Trickster,945,Coal Tower,4,31500,1,Bloody Boa,Trick Blades,BBQ,Pop,Ruin,Corrupt,1,PC,
2021-10-29,Trickster,1419,Hawkins,2,24425,0,Bloody Boa,Edge of Revival Album,BBQ,Pop,Ruin,Corrupt,1,PC,
2021-10-29,Trickster,1442,Midwich,3,31218,0,Bloody Boa,Edge of Revival Album,BBQ,Monitor,Ruin,Corrupt,1,PC,
2021-10-29,Trickster,1501,Midwich,4,22080,0,Trick Blades,Cut Thru U Single,BBQ,Monitor,Ruin,Corrupt,1,PC,
2021-10-29,Trickster,1720,Dead Dawg Saloon,2,29496,1,Edge of Revival Album,Cut Thru U Single,BBQ,Monitor,Pop,Corrupt,1,PC,
2021-10-29,Trickster,1747,Midwich,3,30700,0,USB Stick,Bloody Boa,BBQ,Monitor,Pop,Corrupt,1,PC,
2021-10-29,Trickster,2123,Torment Creek,1,22175,1,Trick Blades,Cut Thru U Single,BBQ,Monitor,Pop,Corrupt,1,PC,
2021-10-29,Trickster,2143,Midwich,4,29186,2,Edge of Revival Album,Cut Thru U Single,BBQ,Monitor,Pop,Corrupt,1,PC,
2021-10-30,Trickster,904,Temple of Purgation,4,30991,0,Bloody Boa,Trick Blades,BBQ,Monitor,Pop,Corrupt,1,PC,
2021-10-31,Trickster,802,Dead Dawg Saloon,1,15418,1,Cut Thru U Single,Edge of Revival Album,BBQ,Monitor,Pop,Corrupt,1,PC,
2021-10-31,Pig,829,The Game,4,31158,,Crate of Gears,Bag of Gears,STBFL,Surge,Enduring,Brutal,1,PC,
